Y	M	Lead	P-Y	P-M	Streamflow_CV
2008 05 4 2008 08 65.4683
2009 05 4 2009 08 51.3116
2010 05 4 2010 08 166.115
2011 05 4 2011 08 12.9576
2012 05 4 2012 08 52.5639
2013 05 4 2013 08 32.9599
2014 05 4 2014 08 23.6992
2015 05 4 2015 08 68.922
2016 05 4 2016 08 89.1792
1982 06 0 1982 06 222.2
1983 06 0 1983 06 381.301
1984 06 0 1984 06 35
1985 06 0 1985 06 116
1986 06 0 1986 06 699.902
1987 06 0 1987 06 2891.99
1988 06 0 1988 06 246.199
1989 06 0 1989 06 222.2
1990 06 0 1990 06 158.501
1991 06 0 1991 06 225.101
1992 06 0 1992 06 1363
1993 06 0 1993 06 203.8
1994 06 0 1994 06 191.299
1995 06 0 1995 06 329.999
1996 06 0 1996 06 193.5
1997 06 0 1997 06 4620
1998 06 0 1998 06 105.6
1999 06 0 1999 06 194.4
2000 06 0 2000 06 154.799
2001 06 0 2001 06 181.601
2002 06 0 2002 06 85.6003
2003 06 0 2003 06 336.999
2004 06 0 2004 06 1296
2005 06 0 2005 06 393.201
2006 06 0 2006 06 80.1002
2007 06 0 2007 06 2610.01
2008 06 0 2008 06 78.0999
2009 06 0 2009 06 90.8999
2010 06 0 2010 06 188.9
2011 06 0 2011 06 9.23
2012 06 0 2012 06 70.9999
2013 06 0 2013 06 52.9998
2014 06 0 2014 06 87.6997
2015 06 0 2015 06 392.101
2016 06 0 2016 06 1000
1982 06 1 1982 06 95.9852
1983 06 1 1983 06 602.488
1984 06 1 1984 06 78.8836
1985 06 1 1985 06 179.224
1986 06 1 1986 06 246.394
1987 06 1 1987 06 616.557
1988 06 1 1988 06 241.125
1989 06 1 1989 06 245.21
1990 06 1 1990 06 740.719
1991 06 1 1991 06 230.365
1992 06 1 1992 06 3246.62
1993 06 1 1993 06 841.741
1994 06 1 1994 06 293.632
1995 06 1 1995 06 266.935
1996 06 1 1996 06 38.8304
1997 06 1 1997 06 264.209
1998 06 1 1998 06 164.25
1999 06 1 1999 06 71.3301
2000 06 1 2000 06 64.8855
2001 06 1 2001 06 308.071
2002 06 1 2002 06 113.264
2003 06 1 2003 06 100.63
2004 06 1 2004 06 245.213
2005 06 1 2005 06 221.32
2006 06 1 2006 06 124.941
2007 06 1 2007 06 673.595
2008 06 1 2008 06 74.7059
2009 06 1 2009 06 241.075
2010 06 1 2010 06 338.165
2011 06 1 2011 06 69.2727
2012 06 1 2012 06 283.673
2013 06 1 2013 06 165.006
2014 06 1 2014 06 322.268
2015 06 1 2015 06 680.785
2016 06 1 2016 06 358.958
1982 06 2 1982 07 169.315
1983 06 2 1983 07 217.848
1984 06 2 1984 07 77.7648
1985 06 2 1985 07 74.0983
1986 06 2 1986 07 216.635
1987 06 2 1987 07 392.738
1988 06 2 1988 07 123.965
1989 06 2 1989 07 84.0134
1990 06 2 1990 07 110.073
1991 06 2 1991 07 165.515
1992 06 2 1992 07 697.894
1993 06 2 1993 07 262.385
1994 06 2 1994 07 281.037
1995 06 2 1995 07 228.832
1996 06 2 1996 07 109.186
1997 06 2 1997 07 671.01
1998 06 2 1998 07 92.4349
1999 06 2 1999 07 132.152
2000 06 2 2000 07 91.0941
2001 06 2 2001 07 100.707
2002 06 2 2002 07 75.1761
2003 06 2 2003 07 145.129
2004 06 2 2004 07 451.065
2005 06 2 2005 07 233.535
2006 06 2 2006 07 62.6319
2007 06 2 2007 07 410.997
2008 06 2 2008 07 61.8693
2009 06 2 2009 07 49.8422
2010 06 2 2010 07 124.624
2011 06 2 2011 07 26.0558
2012 06 2 2012 07 106.127
2013 06 2 2013 07 68.7559
2014 06 2 2014 07 81.4993
2015 06 2 2015 07 241.088
2016 06 2 2016 07 294.005
1982 06 3 1982 08 94.1704
1983 06 3 1983 08 48.8294
1984 06 3 1984 08 82.1943
1985 06 3 1985 08 112.768
1986 06 3 1986 08 47.4375
1987 06 3 1987 08 218.457
1988 06 3 1988 08 525.314
1989 06 3 1989 08 73.8451
1990 06 3 1990 08 205.978
1991 06 3 1991 08 86.46
1992 06 3 1992 08 76.5094
1993 06 3 1993 08 39.5277
1994 06 3 1994 08 75.0124
1995 06 3 1995 08 132.109
1996 06 3 1996 08 72.7216
1997 06 3 1997 08 165.742
1998 06 3 1998 08 55.981
1999 06 3 1999 08 113.15
2000 06 3 2000 08 43.8745
2001 06 3 2001 08 84.151
2002 06 3 2002 08 436.24
2003 06 3 2003 08 72.1957
2004 06 3 2004 08 107.561
2005 06 3 2005 08 80.2235
2006 06 3 2006 08 37.6033
2007 06 3 2007 08 464.655
2008 06 3 2008 08 51.6119
2009 06 3 2009 08 59.8536
2010 06 3 2010 08 378.129
2011 06 3 2011 08 27.9445
2012 06 3 2012 08 109.85
2013 06 3 2013 08 50.7577
2014 06 3 2014 08 40.6006
2015 06 3 2015 08 76.6808
2016 06 3 2016 08 77.1017
1982 06 4 1982 09 327.666
1983 06 4 1983 09 183.203
1984 06 4 1984 09 85.7829
1985 06 4 1985 09 142.464
1986 06 4 1986 09 132.638
1987 06 4 1987 09 170.677
1988 06 4 1988 09 227.65
1989 06 4 1989 09 203.735
1990 06 4 1990 09 317.677
1991 06 4 1991 09 201.834
1992 06 4 1992 09 223.452
1993 06 4 1993 09 104.714
1994 06 4 1994 09 193.497
1995 06 4 1995 09 96.5691
1996 06 4 1996 09 235.331
1997 06 4 1997 09 321.374
1998 06 4 1998 09 611.196
1999 06 4 1999 09 114.415
2000 06 4 2000 09 114.472
2001 06 4 2001 09 157.436
2002 06 4 2002 09 230.167
2003 06 4 2003 09 173.373
2004 06 4 2004 09 257.397
2005 06 4 2005 09 185.622
2006 06 4 2006 09 77.9004
2007 06 4 2007 09 864.022
2008 06 4 2008 09 197.076
2009 06 4 2009 09 167.511
2010 06 4 2010 09 166.425
2011 06 4 2011 09 36.2029
2012 06 4 2012 09 29.1179
2013 06 4 2013 09 30.9642
2014 06 4 2014 09 102.639
2015 06 4 2015 09 129.502
2016 06 4 2016 09 253.949
1982 07 0 1982 07 116.6
1983 07 0 1983 07 68.1001
1984 07 0 1984 07 58.8998
1985 07 0 1985 07 132.1
1986 07 0 1986 07 70.0997
1987 07 0 1987 07 560.299
1988 07 0 1988 07 1796
1989 07 0 1989 07 101.8
1990 07 0 1990 07 629.301
1991 07 0 1991 07 166.501
1992 07 0 1992 07 407.601
1993 07 0 1993 07 82.5999
1994 07 0 1994 07 75
1995 07 0 1995 07 132.2
1996 07 0 1996 07 151
1997 07 0 1997 07 551.3
1998 07 0 1998 07 78.7997
1999 07 0 1999 07 151.601
2000 07 0 2000 07 43.1999
2001 07 0 2001 07 118.5
2002 07 0 2002 07 1069
2003 07 0 2003 07 87.2004
2004 07 0 2004 07 194
2005 07 0 2005 07 138.999
2006 07 0 2006 07 53.6997
2007 07 0 2007 07 1748
2008 07 0 2008 07 76.6001
2009 07 0 2009 07 61.5001
2010 07 0 2010 07 363.998
2011 07 0 2011 07 6.15998
2012 07 0 2012 07 56.9002
2013 07 0 2013 07 29.7
2014 07 0 2014 07 38.5998
2015 07 0 2015 07 108.8
2016 07 0 2016 07 110.2
1982 07 1 1982 07 133.701
1983 07 1 1983 07 142.173
1984 07 1 1984 07 119.031
1985 07 1 1985 07 94.3262
1986 07 1 1986 07 105.301
1987 07 1 1987 07 417.155
1988 07 1 1988 07 99.535
1989 07 1 1989 07 111.072
1990 07 1 1990 07 102.018
1991 07 1 1991 07 140.058
1992 07 1 1992 07 331.578
1993 07 1 1993 07 160.877
1994 07 1 1994 07 181.472
1995 07 1 1995 07 156.846
1996 07 1 1996 07 98.5673
1997 07 1 1997 07 294.334
1998 07 1 1998 07 106.282
1999 07 1 1999 07 107.342
2000 07 1 2000 07 101.13
2001 07 1 2001 07 103.642
2002 07 1 2002 07 94.931
2003 07 1 2003 07 154
2004 07 1 2004 07 306.344
2005 07 1 2005 07 146.439
2006 07 1 2006 07 64.7823
2007 07 1 2007 07 269.471
2008 07 1 2008 07 70.9934
2009 07 1 2009 07 96.5351
2010 07 1 2010 07 106.743
2011 07 1 2011 07 52.3369
2012 07 1 2012 07 97.1121
2013 07 1 2013 07 76.9965
2014 07 1 2014 07 115.249
2015 07 1 2015 07 311.968
2016 07 1 2016 07 149.547
1982 07 2 1982 08 94.6573
1983 07 2 1983 08 47.6234
1984 07 2 1984 08 52.4911
1985 07 2 1985 08 159.054
1986 07 2 1986 08 81.1346
1987 07 2 1987 08 336.292
1988 07 2 1988 08 550.187
1989 07 2 1989 08 62.5502
1990 07 2 1990 08 194.213
1991 07 2 1991 08 89.5836
1992 07 2 1992 08 134.899
1993 07 2 1993 08 33.3955
1994 07 2 1994 08 69.1947
1995 07 2 1995 08 97.4566
1996 07 2 1996 08 109.948
1997 07 2 1997 08 253.572
1998 07 2 1998 08 54.6612
1999 07 2 1999 08 85.3493
2000 07 2 2000 08 33.8375
2001 07 2 2001 08 127.486
2002 07 2 2002 08 373.267
2003 07 2 2003 08 83.0328
2004 07 2 2004 08 115.474
2005 07 2 2005 08 57.7883
2006 07 2 2006 08 38.5065
2007 07 2 2007 08 301.915
2008 07 2 2008 08 55.2364
2009 07 2 2009 08 31.276
2010 07 2 2010 08 734.267
2011 07 2 2011 08 12.899
2012 07 2 2012 08 65.5924
2013 07 2 2013 08 25.0911
2014 07 2 2014 08 46.5946
2015 07 2 2015 08 118.689
2016 07 2 2016 08 99.3477
1982 07 3 1982 09 195.817
1983 07 3 1983 09 145.248
1984 07 3 1984 09 86.9672
1985 07 3 1985 09 110.36
1986 07 3 1986 09 93.5363
1987 07 3 1987 09 213.22
1988 07 3 1988 09 231.586
1989 07 3 1989 09 297.844
1990 07 3 1990 09 213.819
1991 07 3 1991 09 141.225
1992 07 3 1992 09 257.426
1993 07 3 1993 09 131.654
1994 07 3 1994 09 208.722
1995 07 3 1995 09 148.269
1996 07 3 1996 09 314.191
1997 07 3 1997 09 302.928
1998 07 3 1998 09 771.426
1999 07 3 1999 09 209.045
2000 07 3 2000 09 64.5158
2001 07 3 2001 09 176.283
2002 07 3 2002 09 147.688
2003 07 3 2003 09 139.32
2004 07 3 2004 09 274.299
2005 07 3 2005 09 280.422
2006 07 3 2006 09 57.1978
2007 07 3 2007 09 694.087
2008 07 3 2008 09 146.808
2009 07 3 2009 09 120.402
2010 07 3 2010 09 223.676
2011 07 3 2011 09 36.3171
2012 07 3 2012 09 16.7133
2013 07 3 2013 09 12.9389
2014 07 3 2014 09 112.214
2015 07 3 2015 09 143.928
2016 07 3 2016 09 305.039
1982 07 4 1982 10 174.32
1983 07 4 1983 10 105.053
1984 07 4 1984 10 52.868
1985 07 4 1985 10 130.511
1986 07 4 1986 10 288.895
1987 07 4 1987 10 292.606
1988 07 4 1988 10 248.996
1989 07 4 1989 10 186.184
1990 07 4 1990 10 459.47
1991 07 4 1991 10 303.321
1992 07 4 1992 10 299.843
1993 07 4 1993 10 188.276
1994 07 4 1994 10 249.455
1995 07 4 1995 10 251.795
1996 07 4 1996 10 263.367
1997 07 4 1997 10 121.692
1998 07 4 1998 10 382.108
1999 07 4 1999 10 158.12
2000 07 4 2000 10 174.395
2001 07 4 2001 10 219.249
2002 07 4 2002 10 192.32
2003 07 4 2003 10 226.353
2004 07 4 2004 10 192.646
2005 07 4 2005 10 173.645
2006 07 4 2006 10 180.105
2007 07 4 2007 10 444.293
2008 07 4 2008 10 198.961
2009 07 4 2009 10 272.348
2010 07 4 2010 10 199.445
2011 07 4 2011 10 73.9641
2012 07 4 2012 10 130
2013 07 4 2013 10 300.842
2014 07 4 2014 10 130.549
2015 07 4 2015 10 110.095
2016 07 4 2016 10 318.916
1982 08 0 1982 08 123.3
1983 08 0 1983 08 56.2001
1984 08 0 1984 08 23.8
1985 08 0 1985 08 55.9998
1986 08 0 1986 08 78.1999
1987 08 0 1987 08 361.102
1988 08 0 1988 08 214.5
1989 08 0 1989 08 111.7
1990 08 0 1990 08 294.3
1991 08 0 1991 08 110.6
1992 08 0 1992 08 233.499
1993 08 0 1993 08 59.0001
1994 08 0 1994 08 119.799
1995 08 0 1995 08 55.8002
1996 08 0 1996 08 336.501
1997 08 0 1997 08 238.5
1998 08 0 1998 08 1100
1999 08 0 1999 08 81.7004
2000 08 0 2000 08 34.8
2001 08 0 2001 08 101.3
2002 08 0 2002 08 98.9
2003 08 0 2003 08 66.0002
2004 08 0 2004 08 183.9
2005 08 0 2005 08 157.9
2006 08 0 2006 08 28.3999
2007 08 0 2007 08 1259
2008 08 0 2008 08 97.6001
2009 08 0 2009 08 53.5999
2010 08 0 2010 08 72.1999
2011 08 0 2011 08 3.68999
2012 08 0 2012 08 6.50997
2013 08 0 2013 08 8.23002
2014 08 0 2014 08 38.9998
2015 08 0 2015 08 51.4
2016 08 0 2016 08 205.801
1982 08 1 1982 08 74.5956
1983 08 1 1983 08 47.7675
1984 08 1 1984 08 41.6397
1985 08 1 1985 08 89.9496
1986 08 1 1986 08 53.1434
1987 08 1 1987 08 242.486
1988 08 1 1988 08 611.43
1989 08 1 1989 08 36.5271
1990 08 1 1990 08 247.988
1991 08 1 1991 08 129.623
1992 08 1 1992 08 220.546
1993 08 1 1993 08 46.1557
1994 08 1 1994 08 31.9624
1995 08 1 1995 08 110.9
1996 08 1 1996 08 90.6212
1997 08 1 1997 08 286.291
1998 08 1 1998 08 63.2673
1999 08 1 1999 08 81.9633
2000 08 1 2000 08 39.2998
2001 08 1 2001 08 82.1726
2002 08 1 2002 08 361.862
2003 08 1 2003 08 62.1965
2004 08 1 2004 08 176.833
2005 08 1 2005 08 93.0577
2006 08 1 2006 08 31.4648
2007 08 1 2007 08 440.621
2008 08 1 2008 08 57.9672
2009 08 1 2009 08 65.9466
2010 08 1 2010 08 236.012
2011 08 1 2011 08 30.0035
2012 08 1 2012 08 70.522
2013 08 1 2013 08 34.5617
2014 08 1 2014 08 40.6584
2015 08 1 2015 08 118.64
2016 08 1 2016 08 123.922
1982 08 2 1982 09 206.183
1983 08 2 1983 09 166.518
1984 08 2 1984 09 132.16
1985 08 2 1985 09 215.615
1986 08 2 1986 09 114.495
1987 08 2 1987 09 291.904
1988 08 2 1988 09 261.357
1989 08 2 1989 09 208.791
1990 08 2 1990 09 316.359
1991 08 2 1991 09 168.221
1992 08 2 1992 09 398.763
1993 08 2 1993 09 146.305
1994 08 2 1994 09 270.089
1995 08 2 1995 09 143.117
1996 08 2 1996 09 311.608
1997 08 2 1997 09 277.82
1998 08 2 1998 09 538.69
1999 08 2 1999 09 193.496
2000 08 2 2000 09 88.6974
2001 08 2 2001 09 176.739
2002 08 2 2002 09 161.848
2003 08 2 2003 09 110.347
2004 08 2 2004 09 222.755
2005 08 2 2005 09 202.187
2006 08 2 2006 09 74.8929
2007 08 2 2007 09 512.236
2008 08 2 2008 09 182.613
2009 08 2 2009 09 88.5038
2010 08 2 2010 09 114.43
2011 08 2 2011 09 26.0918
2012 08 2 2012 09 16.6202
2013 08 2 2013 09 29.3209
2014 08 2 2014 09 110.049
2015 08 2 2015 09 148.886
2016 08 2 2016 09 233.512
1982 08 3 1982 10 203.516
1983 08 3 1983 10 111.856
1984 08 3 1984 10 65.5748
1985 08 3 1985 10 143.464
1986 08 3 1986 10 322.56
1987 08 3 1987 10 348.634
1988 08 3 1988 10 188.52
1989 08 3 1989 10 180.646
1990 08 3 1990 10 407.381
1991 08 3 1991 10 371.183
1992 08 3 1992 10 365.631
1993 08 3 1993 10 231.997
1994 08 3 1994 10 258.394
1995 08 3 1995 10 241.085
1996 08 3 1996 10 266.592
1997 08 3 1997 10 219.174
1998 08 3 1998 10 339.812
1999 08 3 1999 10 146.723
2000 08 3 2000 10 174.942
2001 08 3 2001 10 204.572
2002 08 3 2002 10 155.349
2003 08 3 2003 10 209.768
2004 08 3 2004 10 193.663
2005 08 3 2005 10 168.024
2006 08 3 2006 10 176.822
2007 08 3 2007 10 358.573
2008 08 3 2008 10 188.221
2009 08 3 2009 10 195.213
2010 08 3 2010 10 197.149
2011 08 3 2011 10 72.3187
2012 08 3 2012 10 102.752
2013 08 3 2013 10 300.509
2014 08 3 2014 10 132.493
2015 08 3 2015 10 177.267
2016 08 3 2016 10 259.623
1982 08 4 1982 11 127.6
1983 08 4 1983 11 108.145
1984 08 4 1984 11 247.416
1985 08 4 1985 11 990.283
1986 08 4 1986 11 1091.04
1987 08 4 1987 11 271.793
1988 08 4 1988 11 188.255
1989 08 4 1989 11 144.872
1990 08 4 1990 11 267.353
1991 08 4 1991 11 231.655
1992 08 4 1992 11 199.034
1993 08 4 1993 11 158.57
1994 08 4 1994 11 216.07
1995 08 4 1995 11 198.481
1996 08 4 1996 11 1637.11
1997 08 4 1997 11 260.39
1998 08 4 1998 11 274.907
1999 08 4 1999 11 132.819
2000 08 4 2000 11 490.368
2001 08 4 2001 11 163.748
2002 08 4 2002 11 253.593
2003 08 4 2003 11 345.28
2004 08 4 2004 11 194.957
2005 08 4 2005 11 150.709
2006 08 4 2006 11 150.169
2007 08 4 2007 11 317.083
2008 08 4 2008 11 149.786
2009 08 4 2009 11 270.449
2010 08 4 2010 11 136.935
2011 08 4 2011 11 203.16
2012 08 4 2012 11 121.242
2013 08 4 2013 11 233.024
2014 08 4 2014 11 105.133
2015 08 4 2015 11 138.949
2016 08 4 2016 11 256.031
1982 09 0 1982 09 120.4
1983 09 0 1983 09 43.6
1984 09 0 1984 09 16.6999
1985 09 0 1985 09 87.2999
1986 09 0 1986 09 671
1987 09 0 1987 09 725.797
1988 09 0 1988 09 168.7
1989 09 0 1989 09 128
1990 09 0 1990 09 1008
1991 09 0 1991 09 398.8
1992 09 0 1992 09 452.098
1993 09 0 1993 09 172.6
1994 09 0 1994 09 298.9
1995 09 0 1995 09 313.099
1996 09 0 1996 09 506.999
1997 09 0 1997 09 256.3
1998 09 0 1998 09 445.399
1999 09 0 1999 09 76.6998
2000 09 0 2000 09 110.5
2001 09 0 2001 09 179.3
2002 09 0 2002 09 105.1
2003 09 0 2003 09 244.301
2004 09 0 2004 09 143.999
2005 09 0 2005 09 91.2004
2006 09 0 2006 09 89.9999
2007 09 0 2007 09 665.601
2008 09 0 2008 09 100.5
2009 09 0 2009 09 170.501
2010 09 0 2010 09 109.8
2011 09 0 2011 09 10.4999
2012 09 0 2012 09 50.8001
2013 09 0 2013 09 375.5
2014 09 0 2014 09 54.6002
2015 09 0 2015 09 46.1999
2016 09 0 2016 09 468.099
1982 09 1 1982 09 181.916
1983 09 1 1983 09 152.876
1984 09 1 1984 09 185.407
1985 09 1 1985 09 215.676
1986 09 1 1986 09 159.308
1987 09 1 1987 09 224.322
1988 09 1 1988 09 250.381
1989 09 1 1989 09 151.607
1990 09 1 1990 09 530.301
1991 09 1 1991 09 130.142
1992 09 1 1992 09 317.798
1993 09 1 1993 09 106.919
1994 09 1 1994 09 372.468
1995 09 1 1995 09 119.671
1996 09 1 1996 09 343.883
1997 09 1 1997 09 134.4
1998 09 1 1998 09 574.178
1999 09 1 1999 09 134.896
2000 09 1 2000 09 94.1667
2001 09 1 2001 09 174.433
2002 09 1 2002 09 235.495
2003 09 1 2003 09 191.909
2004 09 1 2004 09 301.987
2005 09 1 2005 09 224.882
2006 09 1 2006 09 112.167
2007 09 1 2007 09 676.303
2008 09 1 2008 09 152.389
2009 09 1 2009 09 150.203
2010 09 1 2010 09 66.2873
2011 09 1 2011 09 8.32419
2012 09 1 2012 09 20.2975
2013 09 1 2013 09 29.6135
2014 09 1 2014 09 87.2236
2015 09 1 2015 09 64.8021
2016 09 1 2016 09 217.701
1982 09 2 1982 10 208.92
1983 09 2 1983 10 132.619
1984 09 2 1984 10 63.4414
1985 09 2 1985 10 132.622
1986 09 2 1986 10 278.741
1987 09 2 1987 10 302.212
1988 09 2 1988 10 239.924
1989 09 2 1989 10 193.662
1990 09 2 1990 10 498.508
1991 09 2 1991 10 368.886
1992 09 2 1992 10 308.064
1993 09 2 1993 10 217.662
1994 09 2 1994 10 264.323
1995 09 2 1995 10 283.798
1996 09 2 1996 10 263.231
1997 09 2 1997 10 186.318
1998 09 2 1998 10 305.757
1999 09 2 1999 10 145.128
2000 09 2 2000 10 167.312
2001 09 2 2001 10 209.35
2002 09 2 2002 10 166.76
2003 09 2 2003 10 247.619
2004 09 2 2004 10 188.976
2005 09 2 2005 10 175.46
2006 09 2 2006 10 171.62
2007 09 2 2007 10 371.376
2008 09 2 2008 10 185.71
2009 09 2 2009 10 233.149
2010 09 2 2010 10 214.473
2011 09 2 2011 10 86.1005
2012 09 2 2012 10 132.824
2013 09 2 2013 10 294.87
2014 09 2 2014 10 134.011
2015 09 2 2015 10 76.8826
2016 09 2 2016 10 351.001
1982 09 3 1982 11 187.273
1983 09 3 1983 11 43.0331
1984 09 3 1984 11 216.627
1985 09 3 1985 11 1214.21
1986 09 3 1986 11 835.715
1987 09 3 1987 11 351.764
1988 09 3 1988 11 168.015
1989 09 3 1989 11 97.16
1990 09 3 1990 11 327.667
1991 09 3 1991 11 246.701
1992 09 3 1992 11 297.177
1993 09 3 1993 11 241.169
1994 09 3 1994 11 266.993
1995 09 3 1995 11 178.822
1996 09 3 1996 11 1407.18
1997 09 3 1997 11 499.734
1998 09 3 1998 11 295.075
1999 09 3 1999 11 165.828
2000 09 3 2000 11 410.668
2001 09 3 2001 11 174.773
2002 09 3 2002 11 198.589
2003 09 3 2003 11 337.56
2004 09 3 2004 11 206.563
2005 09 3 2005 11 139.545
2006 09 3 2006 11 137.406
2007 09 3 2007 11 268.778
2008 09 3 2008 11 135.534
2009 09 3 2009 11 315.557
2010 09 3 2010 11 124.812
2011 09 3 2011 11 178.239
2012 09 3 2012 11 94.9265
2013 09 3 2013 11 213.823
2014 09 3 2014 11 117.004
2015 09 3 2015 11 130.79
2016 09 3 2016 11 315.003
1982 09 4 1982 12 254.673
1983 09 4 1983 12 186.109
1984 09 4 1984 12 194.514
1985 09 4 1985 12 173.225
1986 09 4 1986 12 418.102
1987 09 4 1987 12 378.678
1988 09 4 1988 12 212.128
1989 09 4 1989 12 193.305
1990 09 4 1990 12 196.874
1991 09 4 1991 12 265.507
1992 09 4 1992 12 243.502
1993 09 4 1993 12 201.36
1994 09 4 1994 12 105.351
1995 09 4 1995 12 172.544
1996 09 4 1996 12 358.581
1997 09 4 1997 12 434.244
1998 09 4 1998 12 284.312
1999 09 4 1999 12 83.7664
2000 09 4 2000 12 868.961
2001 09 4 2001 12 388.367
2002 09 4 2002 12 240.818
2003 09 4 2003 12 166.903
2004 09 4 2004 12 1013.32
2005 09 4 2005 12 137.548
2006 09 4 2006 12 110.345
2007 09 4 2007 12 187.785
2008 09 4 2008 12 231.964
2009 09 4 2009 12 211.069
2010 09 4 2010 12 136.94
2011 09 4 2011 12 184.156
2012 09 4 2012 12 65.094
2013 09 4 2013 12 160.561
2014 09 4 2014 12 135.467
2015 09 4 2015 12 261.706
2016 09 4 2016 12 313.259
1982 10 0 1982 10 95.7996
1983 10 0 1983 10 59.8002
1984 10 0 1984 10 205.299
1985 10 0 1985 10 1219
1986 10 0 1986 10 1324
1987 10 0 1987 10 329.699
1988 10 0 1988 10 157.2
1989 10 0 1989 10 108.1
1990 10 0 1990 10 255.901
1991 10 0 1991 10 223.5
1992 10 0 1992 10 189.601
1993 10 0 1993 10 137
1994 10 0 1994 10 205.501
1995 10 0 1995 10 165.2
1996 10 0 1996 10 2796.01
1997 10 0 1997 10 249.201
1998 10 0 1998 10 263.699
1999 10 0 1999 10 93.8004
2000 10 0 2000 10 1712
2001 10 0 2001 10 154.6
2002 10 0 2002 10 232.2
2003 10 0 2003 10 456.099
2004 10 0 2004 10 173.299
2005 10 0 2005 10 107.2
2006 10 0 2006 10 95.1999
2007 10 0 2007 10 286.801
2008 10 0 2008 10 98.9999
2009 10 0 2009 10 269.199
2010 10 0 2010 10 75.4001
2011 10 0 2011 10 128.2
2012 10 0 2012 10 61.5998
2013 10 0 2013 10 188.099
2014 10 0 2014 10 63.9997
2015 10 0 2015 10 104.4
2016 10 0 2016 10 227.8
1982 10 1 1982 10 230.142
1983 10 1 1983 10 125.887
1984 10 1 1984 10 64.5454
1985 10 1 1985 10 132.778
1986 10 1 1986 10 302.159
1987 10 1 1987 10 328.051
1988 10 1 1988 10 190.447
1989 10 1 1989 10 182.545
1990 10 1 1990 10 465.406
1991 10 1 1991 10 314.99
1992 10 1 1992 10 327.225
1993 10 1 1993 10 244.903
1994 10 1 1994 10 286.994
1995 10 1 1995 10 204.234
1996 10 1 1996 10 256.246
1997 10 1 1997 10 311.078
1998 10 1 1998 10 259.873
1999 10 1 1999 10 123.266
2000 10 1 2000 10 152.392
2001 10 1 2001 10 183.473
2002 10 1 2002 10 177.81
2003 10 1 2003 10 217.024
2004 10 1 2004 10 209.138
2005 10 1 2005 10 155.455
2006 10 1 2006 10 172.732
2007 10 1 2007 10 340.905
2008 10 1 2008 10 159.386
2009 10 1 2009 10 208.272
2010 10 1 2010 10 161.322
2011 10 1 2011 10 70.719
2012 10 1 2012 10 132.429
2013 10 1 2013 10 271.889
2014 10 1 2014 10 149.207
2015 10 1 2015 10 192.662
2016 10 1 2016 10 283.548
1982 10 2 1982 11 180.219
1983 10 2 1983 11 111.73
1984 10 2 1984 11 231.605
1985 10 2 1985 11 1089.71
1986 10 2 1986 11 1318.12
1987 10 2 1987 11 376.486
1988 10 2 1988 11 165.047
1989 10 2 1989 11 145.228
1990 10 2 1990 11 315.408
1991 10 2 1991 11 257.489
1992 10 2 1992 11 232.297
1993 10 2 1993 11 210.72
1994 10 2 1994 11 247.294
1995 10 2 1995 11 177.041
1996 10 2 1996 11 1464.91
1997 10 2 1997 11 389.35
1998 10 2 1998 11 204.866
1999 10 2 1999 11 109.528
2000 10 2 2000 11 382.014
2001 10 2 2001 11 182.851
2002 10 2 2002 11 257.896
2003 10 2 2003 11 342.379
2004 10 2 2004 11 205.304
2005 10 2 2005 11 140.412
2006 10 2 2006 11 142.731
2007 10 2 2007 11 227.941
2008 10 2 2008 11 134.71
2009 10 2 2009 11 277.806
2010 10 2 2010 11 114.385
2011 10 2 2011 11 184.496
2012 10 2 2012 11 132.006
2013 10 2 2013 11 207.81
2014 10 2 2014 11 128.767
2015 10 2 2015 11 194.227
2016 10 2 2016 11 218.469
1982 10 3 1982 12 194.173
1983 10 3 1983 12 141.042
1984 10 3 1984 12 165.788
1985 10 3 1985 12 189.147
1986 10 3 1986 12 284.065
1987 10 3 1987 12 234.898
1988 10 3 1988 12 206.951
1989 10 3 1989 12 206.552
1990 10 3 1990 12 210.739
1991 10 3 1991 12 200.469
1992 10 3 1992 12 243.528
1993 10 3 1993 12 190.832
1994 10 3 1994 12 225.184
1995 10 3 1995 12 184.97
1996 10 3 1996 12 310.904
1997 10 3 1997 12 210.164
1998 10 3 1998 12 270.534
1999 10 3 1999 12 125.245
2000 10 3 2000 12 1600.36
2001 10 3 2001 12 876.012
2002 10 3 2002 12 230.562
2003 10 3 2003 12 218.745
2004 10 3 2004 12 704.108
2005 10 3 2005 12 161.016
2006 10 3 2006 12 149.528
2007 10 3 2007 12 242.374
2008 10 3 2008 12 163.238
2009 10 3 2009 12 226.901
2010 10 3 2010 12 171.804
2011 10 3 2011 12 179.315
2012 10 3 2012 12 144.49
2013 10 3 2013 12 183.49
2014 10 3 2014 12 153.182
2015 10 3 2015 12 209.544
2016 10 3 2016 12 281.241
1982 10 4 1983 01 169.042
1983 10 4 1984 01 104.408
1984 10 4 1985 01 655.062
1985 10 4 1986 01 152.039
1986 10 4 1987 01 461.739
1987 10 4 1988 01 264.43
1988 10 4 1989 01 167.298
1989 10 4 1990 01 222.25
1990 10 4 1991 01 197.605
1991 10 4 1992 01 1734.21
1992 10 4 1993 01 284.643
1993 10 4 1994 01 166.777
1994 10 4 1995 01 230.518
1995 10 4 1996 01 131.501
